DateTime	sewer_and_water	power	roads_and_bridges	medical	buildings	shake_intensity	location
2020-04-06 20:45:00	2.5	7.0	6.5	0.0	5.0	0.0	8
2020-04-06 20:50:00	4.666666666666667	3.3333333333333335	4.0	0.0	6.0	0.3333333333333333	8
2020-04-06 21:00:00	0.0	0.0	6.0	0.0	1.0	0.0	8
2020-04-06 21:05:00	2.0	2.3333333333333335	6.333333333333333	0.0	5.333333333333333	0.3333333333333333	8
2020-04-06 21:10:00	2.0	3.5	3.0	0.0	5.5	0.5	8
2020-04-06 21:15:00	3.0	3.0	4.0	0.0	6.0	0.0	8
2020-04-06 21:20:00	3.5	3.0	7.5	0.0	2.5	0.5	8
2020-04-06 21:35:00	1.0	4.5	5.0	0.0	6.0	0.0	8
2020-04-06 21:40:00	2.3333333333333335	1.0	0.6666666666666666	0.0	3.0	0.0	8
2020-04-06 21:45:00	10.0	10.0	0.0	0.0	3.0	1.0	8
2020-04-06 21:50:00	2.75	6.25	4.75	0.0	5.25	0.0	8
2020-04-06 22:00:00	3.0	5.0	4.0	0.0	4.0	0.0	8
2020-04-06 22:05:00	0.0	0.0	3.0	0.0	3.0	0.0	8
2020-04-06 22:15:00	1.5	4.5	5.0	0.0	7.0	0.0	8
2020-04-06 22:20:00	7.0	2.0	7.333333333333333	0.0	7.0	0.0	8
2020-04-06 22:25:00	0.0	0.0	2.0	0.0	3.0	1.0	8
2020-04-06 22:35:00	8.0	10.0	10.0	0.0	10.0	0.0	8
2020-04-06 22:40:00	1.0	6.0	10.0	0.0	0.0	0.0	8
2020-04-06 22:50:00	6.0	6.0	4.0	0.0	3.0	0.0	8
2020-04-06 22:55:00	10.0	8.0	4.0	0.0	4.0	0.0	8
2020-04-06 23:05:00	0.0	4.0	1.0	0.0	10.0	0.0	8
2020-04-06 23:15:00	8.0	4.0	10.0	0.0	5.0	0.0	8
2020-04-06 23:30:00	7.333333333333333	2.3333333333333335	4.0	0.0	7.666666666666667	0.0	8
2020-04-06 23:35:00	7.5	3.5	3.5	0.0	5.0	0.0	8
2020-04-06 23:40:00	6.0	4.0	10.0	0.0	0.0	0.0	8
2020-04-06 23:50:00	9.333333333333334	6.666666666666667	6.0	0.0	5.333333333333333	0.0	8
2020-04-06 23:55:00	2.0	1.5	8.0	0.0	5.0	0.0	8
2020-04-07 00:00:00	7.5	5.5	5.0	0.0	6.5	0.0	8
2020-04-07 00:05:00	10.0	1.0	4.0	0.0	10.0	0.0	8
2020-04-07 00:20:00	8.0	10.0	3.0	0.0	9.0	0.0	8
2020-04-07 00:25:00	2.75	6.75	5.25	0.0	6.5	0.25	8
2020-04-07 00:35:00	3.5	10.0	1.5	0.0	9.0	0.5	8
2020-04-07 00:45:00	5.0	3.0	10.0	0.0	1.0	0.0	8
2020-04-07 00:50:00	9.0	9.0	4.0	0.0	1.0	0.0	8
2020-04-07 00:55:00	7.0	4.666666666666667	8.333333333333334	0.0	9.0	0.0	8
2020-04-07 01:10:00	6.0	3.0	9.0	0.0	7.0	0.0	8
2020-04-07 01:15:00	4.0	8.0	7.0	0.0	6.333333333333333	0.0	8
2020-04-07 01:20:00	6.0	5.0	10.0	0.0	1.0	0.0	8
2020-04-07 01:40:00	3.0	6.0	6.0	0.0	10.0	1.0	8
2020-04-07 01:45:00	6.0	7.0	3.0	0.0	2.0	1.0	8
2020-04-07 01:55:00	6.0	4.5	1.5	0.0	3.5	0.0	8
2020-04-07 02:00:00	7.0	10.0	8.0	0.0	2.0	0.0	8
2020-04-07 02:05:00	1.0	8.0	1.0	0.0	0.0	0.0	8
2020-04-07 02:10:00	3.0	10.0	2.0	0.0	4.0	0.0	8
2020-04-07 02:15:00	6.0	4.0	4.0	0.0	4.0	0.0	8
2020-04-07 02:20:00	7.666666666666667	6.333333333333333	5.666666666666667	0.0	8.333333333333334	0.0	8
2020-04-07 02:25:00	8.0	4.0	4.0	0.0	5.0	0.0	8
2020-04-07 02:45:00	1.0	8.0	9.0	0.0	10.0	0.0	8
2020-04-07 02:50:00	4.0	1.0	9.0	0.0	4.0	0.0	8
2020-04-07 02:55:00	9.5	1.0	8.5	0.0	8.5	0.0	8
2020-04-07 03:00:00	5.0	6.0	2.0	0.0	2.0	0.0	8
2020-04-07 03:10:00	6.0	9.0	8.0	0.0	6.0	0.0	8
2020-04-07 03:15:00	5.0	4.0	8.5	0.0	6.0	0.0	8
2020-04-07 03:20:00	10.0	6.0	0.0	0.0	5.0	0.0	8
2020-04-07 03:25:00	10.0	7.0	9.0	0.0	7.0	1.0	8
2020-04-07 03:30:00	7.0	1.0	9.0	0.0	10.0	0.0	8
2020-04-07 03:40:00	9.0	3.0	4.0	0.0	0.0	0.0	8
2020-04-07 03:45:00	6.0	4.0	7.0	0.0	10.0	0.0	8
2020-04-07 04:00:00	1.0	8.0	5.0	0.0	9.0	0.0	8
2020-04-07 04:20:00	6.0	8.0	3.0	0.0	8.0	0.5	8
2020-04-07 04:25:00	9.0	7.0	9.0	0.0	2.0	0.0	8
2020-04-07 04:30:00	2.0	8.0	6.0	0.0	9.0	0.0	8
2020-04-07 04:40:00	5.0	0.0	5.0	0.0	4.0	0.0	8
2020-04-07 05:00:00	3.0	10.0	10.0	0.0	9.0	0.0	8
2020-04-07 05:10:00	6.0	7.5	5.5	3.5	5.5	0.0	8
2020-04-07 05:35:00	2.0	0.0	4.0	0.0	10.0	0.0	8
2020-04-07 05:40:00	10.0	0.0	1.0	0.0	6.0	1.0	8
2020-04-07 05:45:00	2.0	10.0	3.0	0.0	8.0	0.0	8
2020-04-07 05:55:00	5.0	3.0	3.0	0.0	10.0	0.0	8
2020-04-07 06:00:00	0.0	2.0	9.0	0.0	7.0	0.0	8
2020-04-07 06:10:00	7.0	10.0	1.0	0.0	10.0	0.0	8
2020-04-07 06:15:00	4.5	1.0	5.0	0.0	7.5	0.0	8
2020-04-07 06:20:00	1.0	5.0	1.0	0.0	8.0	0.0	8
2020-04-07 06:30:00	5.0	2.0	1.0	0.0	1.0	0.0	8
2020-04-07 06:35:00	2.0	1.0	4.0	0.0	1.0	0.0	8
2020-04-07 06:45:00	4.333333333333333	7.0	7.333333333333333	0.0	6.0	0.0	8
2020-04-07 06:55:00	3.0	5.0	2.5	0.0	9.0	0.0	8
2020-04-07 07:00:00	10.0	0.0	6.0	0.0	8.0	0.0	8
2020-04-07 07:30:00	7.0	9.0	5.5	1.5	2.0	1.0	8
2020-04-07 07:45:00	5.0	9.0	1.0	0.0	5.0	0.0	8
2020-04-07 07:55:00	1.0	10.0	3.0	0.0	2.0	0.0	8
2020-04-07 08:10:00	0.0	0.0	10.0	0.0	0.0	0.0	8
2020-04-07 08:20:00	7.0	6.0	4.0	0.0	1.0	0.0	8
2020-04-07 08:25:00	10.0	2.0	4.0	0.0	1.0	0.0	8
2020-04-07 08:35:00	8.0	3.0	3.0	0.0	5.0	0.0	8
2020-04-07 08:40:00	4.0	6.0	9.0	0.0	5.0	0.0	8
2020-04-07 08:45:00	6.5	7.0	6.0	0.0	5.5	0.0	8
2020-04-07 08:55:00	8.0	3.5	7.5	0.0	7.0	0.5	8
2020-04-07 09:00:00	5.5	3.5	8.0	0.0	4.0	0.0	8
2020-04-07 09:05:00	6.0	3.0	9.5	0.0	4.5	0.0	8
2020-04-07 09:15:00	8.0	2.3333333333333335	6.666666666666667	0.0	5.333333333333333	0.0	8
2020-04-07 09:25:00	2.0	6.0	8.0	0.0	2.0	0.0	8
2020-04-07 09:30:00	8.0	3.0	0.0	0.0	9.0	0.0	8
2020-04-07 09:35:00	9.0	2.0	6.0	0.0	3.0	0.0	8
2020-04-07 09:45:00	9.0	10.0	8.0	0.0	7.0	0.0	8
2020-04-07 09:50:00	10.0	10.0	7.0	0.0	1.0	0.0	8
2020-04-07 10:00:00	7.333333333333333	6.666666666666667	5.666666666666667	0.0	5.666666666666667	0.0	8
2020-04-07 10:05:00	6.0	7.0	2.0	0.0	4.0	0.0	8
2020-04-07 10:10:00	10.0	3.0	0.0	0.0	9.0	0.0	8
2020-04-07 10:20:00	10.0	3.0	3.0	0.0	2.0	0.0	8
2020-04-07 10:45:00	4.0	6.5	7.5	0.0	3.0	0.0	8
2020-04-07 10:50:00	7.0	4.0	4.0	0.0	3.0	0.0	8
2020-04-07 11:15:00	6.0	7.0	9.0	0.0	2.0	0.0	8
2020-04-07 11:25:00	5.5	5.5	6.5	0.0	5.5	0.0	8
2020-04-07 11:35:00	3.3333333333333335	7.666666666666667	5.0	0.0	8.333333333333334	0.3333333333333333	8
2020-04-07 11:40:00	10.0	4.0	5.0	0.0	3.0	0.0	8
2020-04-07 11:50:00	3.0	9.0	10.0	0.0	8.0	0.0	8
2020-04-07 11:55:00	10.0	4.0	9.0	0.0	7.0	0.0	8
2020-04-07 12:00:00	4.666666666666667	6.666666666666667	3.6666666666666665	0.0	7.0	0.3333333333333333	8
2020-04-07 12:05:00	8.0	5.0	2.0	0.0	0.0	0.0	8
2020-04-07 12:15:00	9.0	1.0	4.0	0.0	3.0	0.0	8
2020-04-07 12:20:00	6.0	5.0	5.333333333333333	0.0	2.3333333333333335	0.0	8
2020-04-07 12:25:00	2.0	7.0	8.0	0.0	4.0	0.0	8
2020-04-07 12:35:00	8.0	7.0	9.0	0.0	5.0	0.0	8
2020-04-07 12:50:00	6.0	5.0	3.0	0.0	5.0	0.0	8
2020-04-07 12:55:00	9.0	5.0	4.0	0.0	9.0	0.0	8
2020-04-07 13:10:00	1.5	3.0	10.0	0.0	3.5	0.0	8
2020-04-07 13:15:00	3.0	10.0	4.0	0.0	4.0	0.0	8
2020-04-07 13:30:00	1.0	0.0	5.0	0.0	3.0	0.0	8
2020-04-07 13:35:00	10.0	9.0	1.0	0.0	0.0	0.0	8
2020-04-07 13:40:00	3.5	2.5	3.5	0.0	4.5	0.0	8
2020-04-07 13:50:00	3.0	5.0	6.0	0.0	9.0	0.0	8
2020-04-07 14:00:00	8.5	9.5	2.5	0.0	3.0	0.0	8
2020-04-07 14:05:00	5.0	7.0	3.0	0.0	7.0	0.0	8
2020-04-07 14:10:00	6.0	2.0	2.0	0.0	1.0	1.0	8
2020-04-07 14:15:00	7.0	4.5	4.0	0.0	5.5	0.0	8
2020-04-07 14:20:00	3.0	6.0	10.0	0.0	8.0	0.0	8
2020-04-07 14:35:00	1.0	7.0	6.0	0.0	6.0	0.0	8
2020-04-07 14:40:00	2.0	2.0	10.0	0.0	0.0	0.0	8
2020-04-07 14:50:00	10.0	0.0	9.0	0.0	0.0	1.0	8
2020-04-07 14:55:00	6.0	10.0	4.0	0.0	6.0	0.0	8
2020-04-07 15:00:00	3.0	1.0	1.0	0.0	3.0	0.0	8
2020-04-07 15:05:00	1.0	3.0	8.0	0.0	3.0	0.0	8
2020-04-07 15:10:00	3.0	9.0	10.0	0.0	4.0	1.0	8
2020-04-07 15:25:00	10.0	6.0	4.0	0.0	2.0	0.0	8
2020-04-07 15:30:00	10.0	7.0	1.0	0.0	10.0	0.0	8
2020-04-07 15:55:00	2.0	10.0	0.0	0.0	10.0	0.0	8
2020-04-07 16:00:00	8.0	8.0	8.5	0.0	1.0	0.5	8
2020-04-07 16:10:00	5.0	5.0	9.0	0.0	9.0	0.0	8
2020-04-07 16:35:00	4.0	7.0	4.5	0.0	3.5	0.0	8
2020-04-07 16:40:00	9.0	8.5	6.5	0.0	0.5	0.0	8
2020-04-07 16:55:00	9.5	5.5	5.5	0.0	7.5	0.5	8
2020-04-07 17:05:00	1.0	3.0	6.0	0.0	6.0	0.0	8
2020-04-07 17:10:00	3.5	6.0	4.0	0.0	4.0	0.0	8
2020-04-07 17:15:00	7.0	8.5	5.0	0.0	9.5	0.0	8
2020-04-07 17:25:00	1.0	10.0	8.0	0.0	8.0	0.0	8
2020-04-07 17:30:00	9.0	1.0	3.0	0.0	5.0	0.0	8
2020-04-07 17:35:00	4.0	5.0	4.0	0.0	6.0	0.0	8
2020-04-07 17:50:00	7.0	0.0	3.0	0.0	4.0	0.0	8
2020-04-07 17:55:00	7.0	5.0	2.0	0.0	6.0	0.0	8
2020-04-07 18:00:00	10.0	7.0	6.0	0.0	9.0	1.0	8
2020-04-07 18:05:00	8.0	7.0	7.0	0.0	9.0	0.0	8
2020-04-07 18:10:00	0.0	2.0	9.0	0.0	3.0	0.0	8
2020-04-07 18:20:00	9.5	4.0	8.0	0.0	7.5	0.0	8
2020-04-07 18:30:00	3.0	9.0	5.0	0.0	10.0	0.0	8
2020-04-07 18:35:00	4.0	9.0	10.0	0.0	10.0	1.0	8
2020-04-07 18:40:00	2.0	7.0	4.5	0.0	3.5	0.0	8
2020-04-07 19:00:00	5.25	7.0	1.75	0.0	5.75	0.0	8
2020-04-07 19:05:00	4.0	4.0	10.0	0.0	6.0	0.0	8
